dataset,source,column,dtype,n_unique,min_observed,max_observed,constraint_type_SUGGESTED,constraint_type_CONFIRMED,auto_note,kishore_note
kick,openml,MMRCurrentRetailAveragePrice,float64,11467,0.0,38151.0,no_negative,no_negative,name suggests non-negative quantity; observed min=0 >= 0,"Manheim Market Report retail valuation, USD — monetary amount, non-negative by definition (NOTE: observed min=0.0 for several MMR columns is worth a separate look — a $0 valuation may indicate ""valuation unavailable"" coded as zero rather than a true price of zero; flagging for Kishore to check against the kick/DontGetKicked data dictionary before treating 0 as a valid observation vs. a missingness sentinel)"
kick,openml,MMRCurrentRetailCleanPrice,float64,12042,0.0,41062.0,no_negative,no_negative,name suggests non-negative quantity; observed min=0 >= 0,"Manheim Market Report retail valuation, USD — monetary amount, non-negative by definition (NOTE: observed min=0.0 for several MMR columns is worth a separate look — a $0 valuation may indicate ""valuation unavailable"" coded as zero rather than a true price of zero; flagging for Kishore to check against the kick/DontGetKicked data dictionary before treating 0 as a valid observation vs. a missingness sentinel)"
kick,openml,PRIMEUNIT,category,2,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
kick,openml,AUCGUART,category,2,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
kick,openml,BYRNO,category,70,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
kick,openml,VNZIP1,category,150,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
kick,openml,VNST,category,37,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
kick,openml,VehBCost,float64,1932,1.0,45469.0,no_negative,no_negative,name suggests non-negative quantity; observed min=1 >= 0,"acquisition cost paid at auction, USD (observed min=1.0, always strictly positive in-sample) — monetary amount, non-negative by definition"
kick,openml,IsOnlineSale,category,2,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
kick,openml,WarrantyCost,float64,271,462.0,7498.0,no_negative,no_negative,name suggests non-negative quantity; observed min=462 >= 0,"warranty cost, USD (observed min=462, always strictly positive in-sample) — monetary amount, non-negative by definition"
kick,openml,IsBadBuy,int64,2,0,1,no_negative,categorical,"observed min=0 >= 0, no clear name signal — weak guess, please confirm","binary target/outcome label (0/1) — a classification label, not a continuous non-negative magnitude; missed on first pass because it inherited the bulk no_negative default instead of being read individually"
phoneme,openml,V1,float64,5336,-2.933743,3.828575,none,none,"negative values present (min=-2.93) — verify: real negative quantity, or undocumented sentinel?","amplitude/cepstral-type acoustic feature — signed by definition (measures deviation around a reference), negative values are genuine signal content, not sentinel"
phoneme,openml,V2,float64,5312,-3.038709,3.664763,none,none,"negative values present (min=-3.04) — verify: real negative quantity, or undocumented sentinel?","amplitude/cepstral-type acoustic feature — signed by definition (measures deviation around a reference), negative values are genuine signal content, not sentinel"
phoneme,openml,V3,float64,5308,-2.795869,2.630868,none,none,"negative values present (min=-2.8) — verify: real negative quantity, or undocumented sentinel?","amplitude/cepstral-type acoustic feature — signed by definition (measures deviation around a reference), negative values are genuine signal content, not sentinel"
phoneme,openml,V4,float64,5336,-2.48534,3.046948,none,none,"negative values present (min=-2.49) — verify: real negative quantity, or undocumented sentinel?","amplitude/cepstral-type acoustic feature — signed by definition (measures deviation around a reference), negative values are genuine signal content, not sentinel"
phoneme,openml,V5,float64,4499,-2.367461,4.586666,none,none,"negative values present (min=-2.37) — verify: real negative quantity, or undocumented sentinel?","amplitude/cepstral-type acoustic feature — signed by definition (measures deviation around a reference), negative values are genuine signal content, not sentinel"
phoneme,openml,Class,int64,2,0,1,no_negative,categorical,"observed min=0 >= 0, no clear name signal — weak guess, please confirm","binary target/outcome label (0/1) — a classification label, not a continuous non-negative magnitude; missed on first pass because it inherited the bulk no_negative default instead of being read individually"
road-safety,openml,Vehicle_Reference_df_res,uint8,37,1,37,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Vehicle_Type,float64,20,1.0,98.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Towing_and_Articulation,float64,6,0.0,5.0,no_negative,categorical,"observed min=0 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Vehicle_Manoeuvre,float64,18,1.0,18.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Vehicle_Location-Restricted_Lane,float64,10,0.0,9.0,no_negative,categorical,"observed min=0 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Junction_Location,float64,9,0.0,8.0,no_negative,categorical,name suggests non-negative quantity; observed min=0 >= 0,"UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Skidding_and_Overturning,float64,6,0.0,5.0,no_negative,categorical,"observed min=0 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Hit_Object_in_Carriageway,float64,12,0.0,12.0,no_negative,categorical,name suggests non-negative quantity; observed min=0 >= 0,"UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Vehicle_Leaving_Carriageway,float64,9,0.0,8.0,no_negative,categorical,name suggests non-negative quantity; observed min=0 >= 0,"UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Hit_Object_off_Carriageway,float64,12,0.0,11.0,no_negative,categorical,name suggests non-negative quantity; observed min=0 >= 0,"UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,1st_Point_of_Impact,float64,5,0.0,4.0,no_negative,categorical,"observed min=0 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Was_Vehicle_Left_Hand_Drive?,float64,2,1.0,2.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Journey_Purpose_of_Driver,float64,6,1.0,6.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Age_of_Driver,float64,91,4.0,94.0,no_negative,"range:[0,110]",name suggests non-negative quantity; observed min=4 >= 0,driver age — no_negative plus realistic upper bound
road-safety,openml,Age_Band_of_Driver,float64,11,1.0,11.0,no_negative,categorical,name suggests non-negative quantity; observed min=1 >= 0,"UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Engine_Capacity_(CC),float64,743,48.0,18146.0,no_negative,no_negative,"observed min=48 >= 0, no clear name signal — weak guess, please confirm",genuine continuous non-negative quantity (engine displacement)
road-safety,openml,Propulsion_Code,float64,10,1.0,12.0,no_negative,categorical,name suggests non-negative quantity; observed min=1 >= 0,"UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Age_of_Vehicle,float64,52,1.0,104.0,no_negative,no_negative,name suggests non-negative quantity; observed min=1 >= 0,genuine non-negative quantity (vehicle age in years)
road-safety,openml,Driver_Home_Area_Type,float64,3,1.0,3.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Location_Easting_OSGR,float64,28916,70860.0,655022.0,no_negative,no_negative,name suggests non-negative quantity; observed min=7.09e+04 >= 0,British National Grid easting — non-negative by grid design (unlike raw lat/long)
road-safety,openml,Location_Northing_OSGR,float64,29069,10628.0,1145671.0,no_negative,no_negative,name suggests non-negative quantity; observed min=1.06e+04 >= 0,British National Grid northing — non-negative by grid design
road-safety,openml,Longitude,float64,35020,-7.422915,1.7548709999999998,none,"range:[-180,180]","negative values present (min=-7.42) — verify: real negative quantity, or undocumented sentinel?","true constraint is bounded range, not no_negative; negative values (west of Greenwich) are legitimate for UK data, not a sentinel or error"
road-safety,openml,Latitude,float64,34904,49.915618,60.193203,no_negative,"range:[-90,90]","observed min=49.9 >= 0, no clear name signal — weak guess, please confirm","true constraint is bounded range [-90,90]; happens to be positive for UK but that is a data-coverage artifact, not the real constraint"
road-safety,openml,Police_Force,float64,49,1.0,98.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Accident_Severity,float64,3,1.0,3.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Number_of_Vehicles,float64,15,1.0,37.0,no_negative,no_negative,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","genuine count, non-negative"
road-safety,openml,Number_of_Casualties,float64,21,1.0,38.0,no_negative,no_negative,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","genuine count, non-negative"
road-safety,openml,Date,str,365,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
road-safety,openml,Day_of_Week,float64,7,1.0,7.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Time,str,1392,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
road-safety,openml,Local_Authority_(District),float64,356,1.0,941.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","district ID code, not a continuous quantity"
road-safety,openml,Local_Authority_(Highway),str,204,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
road-safety,openml,1st_Road_Class,float64,6,1.0,6.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,1st_Road_Number,float64,2875,0.0,9704.0,no_negative,no_negative,"observed min=0 >= 0, no clear name signal — weak guess, please confirm","genuine road-number identifier field, non-negative (0 = unclassified road, a valid code)"
road-safety,openml,Road_Type,float64,6,1.0,9.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Speed_limit,float64,7,10.0,70.0,no_negative,"range:[0,70]","observed min=10 >= 0, no clear name signal — weak guess, please confirm","UK posted speed limit — bounded by legal max (70 mph), stronger than plain no_negative"
road-safety,openml,Junction_Detail,float64,9,0.0,9.0,no_negative,categorical,name suggests non-negative quantity; observed min=0 >= 0,"UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Junction_Control,float64,4,1.0,4.0,no_negative,categorical,name suggests non-negative quantity; observed min=1 >= 0,"UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,2nd_Road_Class,float64,6,1.0,6.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,2nd_Road_Number,float64,2370,0.0,9999.0,no_negative,no_negative,"observed min=0 >= 0, no clear name signal — weak guess, please confirm","genuine road-number identifier field, non-negative (0 = unclassified road, a valid code)"
road-safety,openml,Pedestrian_Crossing-Human_Control,float64,3,0.0,2.0,no_negative,categorical,name suggests non-negative quantity; observed min=0 >= 0,"UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Pedestrian_Crossing-Physical_Facilities,float64,6,0.0,8.0,no_negative,categorical,name suggests non-negative quantity; observed min=0 >= 0,"UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Light_Conditions,float64,5,1.0,7.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Weather_Conditions,float64,9,1.0,9.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Road_Surface_Conditions,float64,5,1.0,5.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Special_Conditions_at_Site,float64,8,0.0,7.0,no_negative,categorical,"observed min=0 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Carriageway_Hazards,float64,6,0.0,7.0,no_negative,categorical,name suggests non-negative quantity; observed min=0 >= 0,"UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Urban_or_Rural_Area,float64,2,1.0,2.0,no_negative,categorical,name suggests non-negative quantity; observed min=1 >= 0,"UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Did_Police_Officer_Attend_Scene_of_Accident,float64,3,1.0,3.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Vehicle_Reference_df,uint8,28,1,32,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Casualty_Reference,uint8,37,1,37,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Casualty_Class,uint8,3,1,3,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Sex_of_Casualty,float64,2,1.0,2.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Age_of_Casualty,float64,99,0.0,98.0,no_negative,"range:[0,110]",name suggests non-negative quantity; observed min=0 >= 0,casualty age — no_negative plus realistic upper bound
road-safety,openml,Age_Band_of_Casualty,float64,11,1.0,11.0,no_negative,categorical,name suggests non-negative quantity; observed min=1 >= 0,"UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Casualty_Severity,uint8,3,1,3,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Pedestrian_Location,float64,11,0.0,10.0,no_negative,categorical,name suggests non-negative quantity; observed min=0 >= 0,"UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Pedestrian_Movement,float64,10,0.0,9.0,no_negative,categorical,name suggests non-negative quantity; observed min=0 >= 0,"UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Car_Passenger,float64,3,0.0,2.0,no_negative,categorical,"observed min=0 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Bus_or_Coach_Passenger,float64,5,0.0,4.0,no_negative,categorical,"observed min=0 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Pedestrian_Road_Maintenance_Worker,float64,3,0.0,2.0,no_negative,categorical,name suggests non-negative quantity; observed min=0 >= 0,"UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Casualty_Type,uint8,21,0,98,no_negative,categorical,"observed min=0 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Casualty_Home_Area_Type,float64,3,1.0,3.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Casualty_IMD_Decile,float64,10,1.0,10.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
road-safety,openml,Sex_of_Driver,int64,2,0,1,no_negative,categorical,"observed min=0 >= 0, no clear name signal — weak guess, please confirm","UK STATS19 coded classification field, not a continuous non-negative quantity despite numeric dtype — treat as categorical for constraint purposes"
assistments,tableshift,skill,str,175,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
assistments,tableshift,problem_type,str,6,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
assistments,tableshift,original,int64,2,0,1,no_negative,categorical,"observed min=0 >= 0, no clear name signal — weak guess, please confirm",binary flag
assistments,tableshift,correct,int64,2,0,1,no_negative,categorical,"observed min=0 >= 0, no clear name signal — weak guess, please confirm",binary target-adjacent flag
assistments,tableshift,student_class_id,int64,1517,12309,27380,no_negative,categorical,"observed min=1.23e+04 >= 0, no clear name signal — weak guess, please confirm","identifier/key, not a meaningful continuous quantity — no_negative is trivially true but not a substantively useful constraint"
assistments,tableshift,position,int64,928,0,8520,no_negative,no_negative,"observed min=0 >= 0, no clear name signal — weak guess, please confirm",genuine non-negative sequence position within problem log
assistments,tableshift,type,str,6,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
assistments,tableshift,skill_id,float64,211,1.0,1641.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","identifier/key for skill taxonomy, not a meaningful continuous quantity"
assistments,tableshift,teacher_id,int64,802,11436,217991,no_negative,categorical,"observed min=1.14e+04 >= 0, no clear name signal — weak guess, please confirm","identifier/key, not a meaningful continuous quantity"
assistments,tableshift,school_id,float64,416,1.0,12421.0,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm","identifier/key, not a meaningful continuous quantity"
default_credit,uci,X1,int64,81,10000,1000000,no_negative,no_negative,"observed min=1e+04 >= 0, no clear name signal — weak guess, please confirm","credit limit (NT$), genuine non-negative"
default_credit,uci,X2,int64,2,1,2,no_negative,categorical,"observed min=1 >= 0, no clear name signal — weak guess, please confirm",SEX code
default_credit,uci,X3,int64,7,0,6,no_negative,categorical,"observed min=0 >= 0, no clear name signal — weak guess, please confirm",EDUCATION code
default_credit,uci,X4,int64,4,0,3,no_negative,categorical,"observed min=0 >= 0, no clear name signal — weak guess, please confirm",MARRIAGE code
default_credit,uci,X5,int64,56,21,79,no_negative,"range:[18,100]","observed min=21 >= 0, no clear name signal — weak guess, please confirm",AGE in years — no_negative plus realistic bound
default_credit,uci,X6,int64,11,-2,8,none,categorical,"negative values present (min=-2) — verify: real negative quantity, or undocumented sentinel?","repayment-status code — UCI documents -2=""no consumption"", -1=""paid duly"", 0=""revolving credit"", 1-9=""months delayed""; negative values here are DOCUMENTED VALID CODES, not sentinels or errors. Ordinal/categorical, not a continuous no_negative quantity"
default_credit,uci,X7,int64,11,-2,8,none,categorical,"negative values present (min=-2) — verify: real negative quantity, or undocumented sentinel?","repayment-status code — UCI documents -2=""no consumption"", -1=""paid duly"", 0=""revolving credit"", 1-9=""months delayed""; negative values here are DOCUMENTED VALID CODES, not sentinels or errors. Ordinal/categorical, not a continuous no_negative quantity"
default_credit,uci,X8,int64,11,-2,8,none,categorical,"negative values present (min=-2) — verify: real negative quantity, or undocumented sentinel?","repayment-status code — UCI documents -2=""no consumption"", -1=""paid duly"", 0=""revolving credit"", 1-9=""months delayed""; negative values here are DOCUMENTED VALID CODES, not sentinels or errors. Ordinal/categorical, not a continuous no_negative quantity"
default_credit,uci,X9,int64,11,-2,8,none,categorical,"negative values present (min=-2) — verify: real negative quantity, or undocumented sentinel?","repayment-status code — UCI documents -2=""no consumption"", -1=""paid duly"", 0=""revolving credit"", 1-9=""months delayed""; negative values here are DOCUMENTED VALID CODES, not sentinels or errors. Ordinal/categorical, not a continuous no_negative quantity"
default_credit,uci,X10,int64,10,-2,8,none,categorical,"negative values present (min=-2) — verify: real negative quantity, or undocumented sentinel?","repayment-status code — UCI documents -2=""no consumption"", -1=""paid duly"", 0=""revolving credit"", 1-9=""months delayed""; negative values here are DOCUMENTED VALID CODES, not sentinels or errors. Ordinal/categorical, not a continuous no_negative quantity"
default_credit,uci,X11,int64,10,-2,8,none,categorical,"negative values present (min=-2) — verify: real negative quantity, or undocumented sentinel?","repayment-status code — UCI documents -2=""no consumption"", -1=""paid duly"", 0=""revolving credit"", 1-9=""months delayed""; negative values here are DOCUMENTED VALID CODES, not sentinels or errors. Ordinal/categorical, not a continuous no_negative quantity"
default_credit,uci,X12,int64,22723,-165580,964511,none,none,"negative values present (min=-1.66e+05) — verify: real negative quantity, or undocumented sentinel?","bill statement amount (NT$) — CAN legitimately be negative (overpayment / credit balance carried forward); genuine, not sentinel"
default_credit,uci,X13,int64,22346,-69777,983931,none,none,"negative values present (min=-6.98e+04) — verify: real negative quantity, or undocumented sentinel?","bill statement amount (NT$) — CAN legitimately be negative (overpayment / credit balance carried forward); genuine, not sentinel"
default_credit,uci,X14,int64,22026,-157264,1664089,none,none,"negative values present (min=-1.57e+05) — verify: real negative quantity, or undocumented sentinel?","bill statement amount (NT$) — CAN legitimately be negative (overpayment / credit balance carried forward); genuine, not sentinel"
default_credit,uci,X15,int64,21548,-170000,891586,none,none,"negative values present (min=-1.7e+05) — verify: real negative quantity, or undocumented sentinel?","bill statement amount (NT$) — CAN legitimately be negative (overpayment / credit balance carried forward); genuine, not sentinel"
default_credit,uci,X16,int64,21010,-81334,927171,none,none,"negative values present (min=-8.13e+04) — verify: real negative quantity, or undocumented sentinel?","bill statement amount (NT$) — CAN legitimately be negative (overpayment / credit balance carried forward); genuine, not sentinel"
default_credit,uci,X17,int64,20604,-339603,961664,none,none,"negative values present (min=-3.4e+05) — verify: real negative quantity, or undocumented sentinel?","bill statement amount (NT$) — CAN legitimately be negative (overpayment / credit balance carried forward); genuine, not sentinel"
default_credit,uci,X18,int64,7943,0,873552,no_negative,no_negative,"observed min=0 >= 0, no clear name signal — weak guess, please confirm",amount paid (NT$) — genuine non-negative (payments can be 0 but not negative)
default_credit,uci,X19,int64,7899,0,1684259,no_negative,no_negative,"observed min=0 >= 0, no clear name signal — weak guess, please confirm",amount paid (NT$) — genuine non-negative (payments can be 0 but not negative)
default_credit,uci,X20,int64,7518,0,896040,no_negative,no_negative,"observed min=0 >= 0, no clear name signal — weak guess, please confirm",amount paid (NT$) — genuine non-negative (payments can be 0 but not negative)
default_credit,uci,X21,int64,6937,0,621000,no_negative,no_negative,"observed min=0 >= 0, no clear name signal — weak guess, please confirm",amount paid (NT$) — genuine non-negative (payments can be 0 but not negative)
default_credit,uci,X22,int64,6897,0,426529,no_negative,no_negative,"observed min=0 >= 0, no clear name signal — weak guess, please confirm",amount paid (NT$) — genuine non-negative (payments can be 0 but not negative)
default_credit,uci,X23,int64,6939,0,528666,no_negative,no_negative,"observed min=0 >= 0, no clear name signal — weak guess, please confirm",amount paid (NT$) — genuine non-negative (payments can be 0 but not negative)
default_credit,uci,Y,int64,2,0,1,no_negative,categorical,"observed min=0 >= 0, no clear name signal — weak guess, please confirm",binary target label
diabetes_readmission,uci,race,str,5,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,gender,str,3,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,age,str,10,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,weight,str,9,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,admission_type_id,int64,8,1,8,no_negative,categorical,name suggests non-negative quantity; observed min=1 >= 0,"coded admission-type ID, not a continuous quantity"
diabetes_readmission,uci,discharge_disposition_id,int64,26,1,28,no_negative,categorical,name suggests non-negative quantity; observed min=1 >= 0,"coded discharge-disposition ID, not a continuous quantity"
diabetes_readmission,uci,admission_source_id,int64,13,1,22,no_negative,categorical,name suggests non-negative quantity; observed min=1 >= 0,"coded admission-source ID, not a continuous quantity"
diabetes_readmission,uci,time_in_hospital,int64,14,1,14,no_negative,no_negative,name suggests non-negative quantity; observed min=1 >= 0,"length of stay in days, a count — non-negative by definition of a count"
diabetes_readmission,uci,payer_code,str,17,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,medical_specialty,str,64,,,categorical,categorical,"non-numeric — not handled by this mechanism, do not annotate as no_negative/range","confirmed non-numeric/coded categorical, excluded from range mechanism"
diabetes_readmission,uci,num_lab_procedures,int64,116,1,132,no_negative,no_negative,name suggests non-negative quantity; observed min=1 >= 0,count of lab procedures performed — non-negative by definition of a count
diabetes_readmission,uci,num_procedures,int64,7,0,6,no_negative,no_negative,name suggests non-negative quantity; observed min=0 >= 0,count of procedures performed — non-negative by definition of a count
diabetes_readmission,uci,num_medications,int64,70,1,72,no_negative,no_negative,name suggests non-negative quantity; observed min=1 >= 0,count of distinct medications — non-negative by definition of a count
